planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason
PLASPPlanner-seq,numeric-domains,sailing,instance_4_7_1229,,TIMEOUT,,,,0.076,,1800.151,232.06,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sailing,instance_4_8_1229,,TIMEOUT,,,,0.076,,1800.147,230.02,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sailing,instance_4_9_1229,,TIMEOUT,,,,0.079,,1800.136,232.18,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_0,,UNSUPPORTED,,,,0.493,,1.83,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_1,,UNSUPPORTED,,,,0.518,,1.871,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_10,,UNSUPPORTED,,,,0.501,,1.82,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_11,,UNSUPPORTED,,,,0.503,,1.828,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_12,,UNSUPPORTED,,,,0.48,,1.817,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_13,,UNSUPPORTED,,,,0.478,,1.808,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_14,,UNSUPPORTED,,,,0.518,,1.779,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_15,,UNSUPPORTED,,,,0.489,,1.786,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_16,,UNSUPPORTED,,,,0.481,,1.768,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_17,,UNSUPPORTED,,,,0.492,,1.785,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_18,,UNSUPPORTED,,,,0.481,,1.735,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_19,,UNSUPPORTED,,,,0.482,,1.803,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_2,,UNSUPPORTED,,,,0.495,,1.841,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_3,,UNSUPPORTED,,,,0.507,,1.786,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_4,,UNSUPPORTED,,,,0.52,,1.801,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_5,,UNSUPPORTED,,,,0.611,,2.07,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_6,,UNSUPPORTED,,,,0.485,,1.755,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_7,,UNSUPPORTED,,,,0.53,,1.859,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_8,,UNSUPPORTED,,,,0.627,,2.126,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-opt,problem_9,,UNSUPPORTED,,,,0.501,,1.823,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_0,,UNSUPPORTED,,,,0.482,,1.81,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_1,,UNSUPPORTED,,,,0.51,,1.801,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_10,,UNSUPPORTED,,,,0.478,,1.708,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_11,,UNSUPPORTED,,,,0.479,,1.738,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_12,,UNSUPPORTED,,,,0.484,,1.728,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_13,,UNSUPPORTED,,,,0.511,,1.858,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_14,,UNSUPPORTED,,,,0.482,,1.71,122.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_15,,UNSUPPORTED,,,,0.492,,1.754,122.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_16,,UNSUPPORTED,,,,0.475,,1.733,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_17,,UNSUPPORTED,,,,0.48,,1.801,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_18,,UNSUPPORTED,,,,0.482,,1.775,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_19,,UNSUPPORTED,,,,0.463,,1.688,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_2,,UNSUPPORTED,,,,0.485,,1.767,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_3,,UNSUPPORTED,,,,0.491,,1.771,122.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_4,,UNSUPPORTED,,,,0.527,,1.831,122.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_5,,UNSUPPORTED,,,,0.505,,1.793,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_6,,UNSUPPORTED,,,,0.497,,1.775,126.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_7,,UNSUPPORTED,,,,0.491,,1.824,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_8,,UNSUPPORTED,,,,0.49,,1.798,124.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,sailing-wind-sat,problem_9,,UNSUPPORTED,,,,0.485,,1.725,122.0,PLASPPlanner cannot encode this task: A product of two numeric fluents is not linear and is not supported by the ASP encoding: (vmax_0(b) * (1 - r(b)))
PLASPPlanner-seq,numeric-domains,satellite,pfile1,,ERROR,,,,0.137,,51.723,2270.17,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile10,,MEMOUT,,,,0.544,,182.313,7142.89,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile11,,ERROR,,,,0.644,,98.847,3752.87,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile12,,MEMOUT,,,,1.096,,231.975,7398.1,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile13,,MEMOUT,,,,1.464,,230.614,7456.29,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile14,,MEMOUT,,,,1.036,,226.79,7349.3,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile15,,MEMOUT,,,,1.106,,229.364,7435.95,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile16,,MEMOUT,,,,1.078,,235.543,7665.24,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile17,,MEMOUT,,,,1.084,,234.31,7822.14,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile18,,MEMOUT,,,,1.031,,220.921,7298.46,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile19,,MEMOUT,,,,1.15,,232.514,7260.13,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile2,,ERROR,,,,0.223,,54.791,2387.38,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile20,,MEMOUT,,,,1.166,,227.506,7323.25,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile3,,ERROR,,,,0.229,,31.573,1489.88,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile4,,ERROR,,,,0.28,,18.057,929.61,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile5,,ERROR,,,,0.3,,164.078,6099.02,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile6,,ERROR,,,,0.321,,48.265,2050.91,"RuntimeError: bool Clasp::Asp::LogicProgram::simplifySum(Potassco::Head_t, const Potassco::AtomSpan&, const Potassco::Sum_t&, RuleBuilder&, SRule&)@1854: Value too large for defined data type: Integer overflow!"
PLASPPlanner-seq,numeric-domains,satellite,pfile7,,MEMOUT,,,,0.336,,162.042,7745.39,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile8,,MEMOUT,,,,0.437,,204.074,7476.47,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,satellite,pfile9,,MEMOUT,,,,0.454,,199.807,7497.05,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,sec_clear_10_2-linear,prob_10_2,,TIMEOUT,,,,0.336,,1800.081,158.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_10_3-linear,prob_10_3,,TIMEOUT,,,,0.429,,1800.112,164.72,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_10_4-linear,prob_10_4,,TIMEOUT,,,,0.538,,1800.133,171.51,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_10_5-linear,prob_10_5,,TIMEOUT,,,,0.606,,1800.137,170.44,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_2_2-linear,prob_2_2,,SOLVED,True,4,,0.075,0.041,1.351,124.0,
PLASPPlanner-seq,numeric-domains,sec_clear_2_3-linear,prob_2_3,,SOLVED,True,4,,0.09,0.044,1.314,124.0,
PLASPPlanner-seq,numeric-domains,sec_clear_2_4-linear,prob_2_4,,SOLVED,True,4,,0.108,0.051,1.344,124.0,
PLASPPlanner-seq,numeric-domains,sec_clear_2_5-linear,prob_2_5,,SOLVED,True,4,,0.121,0.061,1.442,126.0,
PLASPPlanner-seq,numeric-domains,sec_clear_3_2-linear,prob_3_2,,SOLVED,True,6,,0.098,0.065,1.347,124.0,
PLASPPlanner-seq,numeric-domains,sec_clear_3_3-linear,prob_3_3,,SOLVED,True,6,,0.119,0.078,1.482,126.0,
PLASPPlanner-seq,numeric-domains,sec_clear_3_4-linear,prob_3_4,,SOLVED,True,6,,0.211,0.083,1.482,126.0,
PLASPPlanner-seq,numeric-domains,sec_clear_3_5-linear,prob_3_5,,SOLVED,True,6,,0.241,0.097,1.533,128.0,
PLASPPlanner-seq,numeric-domains,sec_clear_4_2-linear,prob_4_2,,SOLVED,True,8,,0.121,0.32,1.695,124.0,
PLASPPlanner-seq,numeric-domains,sec_clear_4_3-linear,prob_4_3,,SOLVED,True,8,,0.222,0.232,1.693,124.0,
PLASPPlanner-seq,numeric-domains,sec_clear_4_4-linear,prob_4_4,,SOLVED,True,8,,0.263,0.223,1.739,130.0,
PLASPPlanner-seq,numeric-domains,sec_clear_4_5-linear,prob_4_5,,SOLVED,True,8,,0.299,0.243,1.825,130.0,
PLASPPlanner-seq,numeric-domains,sec_clear_5_2-linear,prob_5_2,,SOLVED,True,10,,0.22,5.805,7.251,132.0,
PLASPPlanner-seq,numeric-domains,sec_clear_5_3-linear,prob_5_3,,SOLVED,True,10,,0.266,4.072,5.564,132.0,
PLASPPlanner-seq,numeric-domains,sec_clear_5_4-linear,prob_5_4,,SOLVED,True,10,,0.305,4.053,5.588,134.0,
PLASPPlanner-seq,numeric-domains,sec_clear_5_5-linear,prob_5_5,,SOLVED,True,10,,0.378,4.048,5.794,138.0,
PLASPPlanner-seq,numeric-domains,sec_clear_6_2-linear,prob_6_2,,SOLVED,True,12,,0.253,560.08,561.604,144.0,
PLASPPlanner-seq,numeric-domains,sec_clear_6_3-linear,prob_6_3,,SOLVED,True,12,,0.298,177.796,179.359,142.0,
PLASPPlanner-seq,numeric-domains,sec_clear_6_4-linear,prob_6_4,,SOLVED,True,12,,0.354,324.109,325.682,150.99,
PLASPPlanner-seq,numeric-domains,sec_clear_6_5-linear,prob_6_5,,SOLVED,True,12,,0.403,291.65,293.279,150.06,
PLASPPlanner-seq,numeric-domains,sec_clear_7_2-linear,prob_7_2,,TIMEOUT,,,,0.271,,1800.071,152.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_7_3-linear,prob_7_3,,TIMEOUT,,,,0.316,,1800.08,154.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_7_4-linear,prob_7_4,,TIMEOUT,,,,0.378,,1800.084,155.98,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_7_5-linear,prob_7_5,,TIMEOUT,,,,0.439,,1800.1,159.45,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_8_2-linear,prob_8_2,,TIMEOUT,,,,0.293,,1800.072,154.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_8_3-linear,prob_8_3,,TIMEOUT,,,,0.355,,1800.081,157.59,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_8_4-linear,prob_8_4,,TIMEOUT,,,,0.441,,1800.091,153.71,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_8_5-linear,prob_8_5,,TIMEOUT,,,,0.516,,1800.126,162.24,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_9_2-linear,prob_9_2,,TIMEOUT,,,,0.314,,1800.095,158.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_9_3-linear,prob_9_3,,TIMEOUT,,,,0.408,,1800.104,161.54,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_9_4-linear,prob_9_4,,TIMEOUT,,,,0.486,,1800.11,161.81,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,sec_clear_9_5-linear,prob_9_5,,TIMEOUT,,,,0.548,,1800.127,165.89,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile1,,TIMEOUT,,,,0.394,,1800.837,579.17,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile10,,TIMEOUT,,,,0.439,,1802.208,1570.84,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile11,,TIMEOUT,,,,0.487,,1801.825,1280.26,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile12,,TIMEOUT,,,,0.456,,1802.15,1476.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile13,,TIMEOUT,,,,0.485,,1802.66,1844.55,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile14,,TIMEOUT,,,,0.467,,1802.337,1722.05,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile15,,TIMEOUT,,,,0.537,,1803.231,2341.37,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile16,,TIMEOUT,,,,0.531,,1802.616,2063.73,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile17,,TIMEOUT,,,,0.552,,1803.469,2269.88,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile18,,TIMEOUT,,,,0.577,,1804.254,2897.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile19,,TIMEOUT,,,,0.605,,1805.893,3515.29,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile2,,TIMEOUT,,,,0.398,,1800.621,403.14,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile20,,TIMEOUT,,,,0.59,,1804.839,3111.2,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile3,,TIMEOUT,,,,0.367,,1801.09,729.5,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile4,,TIMEOUT,,,,0.382,,1801.032,674.83,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile5,,TIMEOUT,,,,0.42,,1800.886,649.82,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile6,,TIMEOUT,,,,0.395,,1800.913,666.99,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile7,,TIMEOUT,,,,0.419,,1801.742,1238.48,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile8,,TIMEOUT,,,,0.429,,1801.852,1265.67,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlers-snp,pfile9,,TIMEOUT,,,,0.454,,1802.064,1374.22,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile01,,TIMEOUT,,,,0.395,,1800.574,421.85,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile02,,TIMEOUT,,,,0.439,,1800.463,318.94,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile03,,TIMEOUT,,,,0.409,,1800.664,486.56,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile04,,TIMEOUT,,,,0.416,,1800.789,551.19,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile05,,TIMEOUT,,,,0.412,,1800.797,554.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile06,,TIMEOUT,,,,0.439,,1800.697,541.73,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile07,,TIMEOUT,,,,0.432,,1801.147,832.32,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile08,,MEMOUT,,,,0.466,,229.238,7544.79,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile09,,TIMEOUT,,,,0.423,,1801.532,961.51,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile10,,TIMEOUT,,,,0.438,,1801.36,959.89,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile11,,TIMEOUT,,,,0.449,,1801.273,907.7,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile12,,TIMEOUT,,,,0.472,,1801.597,958.05,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile13,,TIMEOUT,,,,0.459,,1801.898,1160.8,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile14,,TIMEOUT,,,,0.453,,1802.044,1272.51,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile15,,TIMEOUT,,,,0.534,,1802.339,1462.02,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile16,,TIMEOUT,,,,0.493,,1802.088,1333.59,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile17,,TIMEOUT,,,,0.514,,1802.858,1527.54,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile18,,TIMEOUT,,,,0.552,,1803.608,1703.42,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile19,,TIMEOUT,,,,0.566,,1803.578,2106.89,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile20,,TIMEOUT,,,,0.849,,1803.826,1931.45,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile21,,TIMEOUT,,,,0.48,,1800.742,572.58,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile22,,TIMEOUT,,,,0.434,,1800.986,777.32,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile23,,TIMEOUT,,,,0.541,,1802.09,1665.57,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile24,,TIMEOUT,,,,0.502,,1802.146,1347.28,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumeric,pfile25,,TIMEOUT,,,,0.524,,1803.475,1961.48,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile1,,TIMEOUT,,,,0.455,,1800.688,525.55,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile10,,TIMEOUT,,,,0.494,,1801.468,1580.0,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile11,,TIMEOUT,,,,0.467,,1801.538,1278.43,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile12,,TIMEOUT,,,,0.565,,1801.673,1347.55,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile13,,TIMEOUT,,,,0.501,,1802.168,1823.87,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile14,,TIMEOUT,,,,0.556,,1801.892,1722.32,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile15,,TIMEOUT,,,,0.551,,1802.37,2345.1,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile16,,TIMEOUT,,,,0.569,,1802.871,2041.46,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile17,,TIMEOUT,,,,0.647,,1803.138,2271.56,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile18,,TIMEOUT,,,,0.613,,1803.508,2865.88,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile19,,TIMEOUT,,,,0.696,,1804.228,3506.18,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile2,,TIMEOUT,,,,0.429,,1800.526,402.15,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile20,,TIMEOUT,,,,0.65,,1804.061,3112.52,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile3,,TIMEOUT,,,,0.441,,1800.912,742.78,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,settlersnumericnoassign,pfile4,,TIMEOUT,,,,0.43,,1800.842,615.15,Hit the task time limit.
