planner,track,suite,domain,tasks,solved,coverage_pct,SOLVED,TIMEOUT,MEMOUT,KILLED,ERROR,UNSUPPORTED,EXHAUSTED,UNSOLVABLE,median_solved_seconds,median_solved_mb,median_plan_length
ABAPlanner-ST,classical,classical-domains,spider-sat18,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,classical,classical-domains,storage,30,0,0.0,0,0,0,0,30,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,termes-opt18,20,0,0.0,0,7,0,13,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,termes-sat18,20,0,0.0,0,5,13,2,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,tetris-opt14-strips,17,0,0.0,0,0,0,0,0,17,0,0,,,
ABAPlanner-ST,classical,classical-domains,tetris-sat14-strips,20,0,0.0,0,20,0,0,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,thoughtful-sat14-strips,20,0,0.0,0,0,19,1,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,tidybot-opt11-strips,20,1,5.0,1,0,19,0,0,0,0,0,4.5,165.8,4
ABAPlanner-ST,classical,classical-domains,tidybot-opt14-strips,20,0,0.0,0,0,20,0,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,tidybot-sat11-strips,20,0,0.0,0,0,20,0,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,tpp,30,5,16.7,5,0,17,8,0,0,0,0,1.8,133.4,11
ABAPlanner-ST,classical,classical-domains,transport-opt08-strips,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,classical,classical-domains,transport-opt11-strips,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,classical,classical-domains,transport-opt14-strips,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,classical,classical-domains,transport-sat08-strips,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,classical,classical-domains,transport-sat11-strips,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,classical,classical-domains,transport-sat14-strips,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,classical,classical-domains,trucks,30,2,6.7,2,3,25,0,0,0,0,0,212.1,1349.4,15.0
ABAPlanner-ST,classical,classical-domains,trucks-strips,30,2,6.7,2,7,20,1,0,0,0,0,130.8,907.3,15.0
ABAPlanner-ST,classical,classical-domains,tsp,30,11,36.7,11,1,0,18,0,0,0,0,1.5,133.2,6
ABAPlanner-ST,classical,classical-domains,tyreworld,30,0,0.0,0,0,0,0,30,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,visitall-opt11-strips,20,8,40.0,8,0,0,12,0,0,0,0,2.6,141.2,9.5
ABAPlanner-ST,classical,classical-domains,visitall-opt14-strips,20,2,10.0,2,2,2,14,0,0,0,0,706.9,365.2,22.5
ABAPlanner-ST,classical,classical-domains,visitall-sat11-strips,20,0,0.0,0,0,16,4,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,visitall-sat14-strips,20,0,0.0,0,0,20,0,0,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,woodworking-opt08-strips,30,7,23.3,7,18,4,1,0,0,0,0,232.0,1490.7,9
ABAPlanner-ST,classical,classical-domains,woodworking-opt11-strips,20,2,10.0,2,14,3,1,0,0,0,0,1384.0,5861.9,12.0
ABAPlanner-ST,classical,classical-domains,woodworking-sat08-strips,30,3,10.0,3,24,1,1,1,0,0,0,403.5,1267.1,8
ABAPlanner-ST,classical,classical-domains,woodworking-sat11-strips,20,0,0.0,0,19,0,0,1,0,0,0,,,
ABAPlanner-ST,classical,classical-domains,zenotravel,20,8,40.0,8,1,10,1,0,0,0,0,94.0,982.8,9.5
ABAPlanner-ST,numeric,numeric-domains,15-puzzle,100,0,0.0,0,0,0,0,0,100,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,2048,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,block-grouping,192,0,0.0,0,181,0,0,0,11,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,coins,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,counters,55,0,0.0,0,0,0,0,0,55,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,delivery,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,depots,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,driverlog,20,0,0.0,0,0,0,0,20,0,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,drone,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,elevators,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,expedition,20,0,0.0,0,0,0,20,0,0,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,ext-plant-watering,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,factory-robot,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,farmland,50,0,0.0,0,0,0,0,0,50,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,fo-counters,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,fo-farmland,50,0,0.0,0,0,0,0,0,50,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,fo-sailing,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,forestfire,20,3,15.0,3,1,4,12,0,0,0,0,121.0,733.2,26
ABAPlanner-ST,numeric,numeric-domains,gear-car,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,hydropower,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,line-exchange-snp,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,markettrader,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,minecraft-pogo-advanced,20,0,0.0,0,15,5,0,0,0,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,minecraft-sword-advanced,20,0,0.0,0,20,0,0,0,0,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,mprime,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,nlnp-fo-farmland,50,0,0.0,0,0,0,0,0,50,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,nlnp-fo-sailing,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,nlnp-hydropower,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,nlnp-rover,10,0,0.0,0,0,0,0,0,10,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,nlnp-settlers,25,0,0.0,0,0,0,0,0,25,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,nlnp-sugar,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,onlycraft-opt,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,onlycraft-sat,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,pancake,50,0,0.0,0,0,0,0,0,50,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,pathwaysmetric,30,0,0.0,0,0,0,0,0,30,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,petri-net,20,0,0.0,0,0,0,4,0,16,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,petrobras,70,0,0.0,0,0,0,0,0,70,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,planes,13,0,0.0,0,0,0,0,0,13,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,plant-watering,51,0,0.0,0,0,0,0,0,51,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,plotting,87,0,0.0,0,0,0,0,3,84,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,rainbowttles-opt,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,rainbowttles-sat,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,rover,20,4,20.0,4,0,5,3,8,0,0,0,21.1,690.6,9.0
ABAPlanner-ST,numeric,numeric-domains,rover-linear,10,0,0.0,0,0,0,0,0,10,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,sailing,40,0,0.0,0,0,0,0,0,40,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,sailing-wind-opt,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,sailing-wind-sat,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,satellite,20,0,0.0,0,0,0,0,0,20,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,sec_clear_10_2-linear,1,0,0.0,0,0,0,0,0,1,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,sec_clear_10_3-linear,1,0,0.0,0,0,0,0,0,1,0,0,,,
ABAPlanner-ST,numeric,numeric-domains,sec_clear_10_4-linear,1,0,0.0,0,0,0,0,0,1,0,0,,,
