track,planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason,time_limit,memory_limit,task_id
classical,PLASPPlanner-seq,classical-domains,miconic,s11-4,,TIMEOUT,,,,0.266,,1800.493,217.77,Hit the task time limit.,1800,8192,classical-domains:miconic:s11-4
classical,PLASPPlanner-seq,classical-domains,miconic,s12-0,,TIMEOUT,,,,0.289,,1800.566,222.2,Hit the task time limit.,1800,8192,classical-domains:miconic:s12-0
classical,PLASPPlanner-seq,classical-domains,miconic,s12-1,,TIMEOUT,,,,0.294,,1800.581,220.32,Hit the task time limit.,1800,8192,classical-domains:miconic:s12-1
classical,PLASPPlanner-seq,classical-domains,miconic,s12-2,,TIMEOUT,,,,0.299,,1800.578,223.32,Hit the task time limit.,1800,8192,classical-domains:miconic:s12-2
classical,PLASPPlanner-seq,classical-domains,miconic,s12-3,,TIMEOUT,,,,0.286,,1800.573,225.57,Hit the task time limit.,1800,8192,classical-domains:miconic:s12-3
classical,PLASPPlanner-seq,classical-domains,miconic,s12-4,,TIMEOUT,,,,0.291,,1800.584,239.48,Hit the task time limit.,1800,8192,classical-domains:miconic:s12-4
classical,PLASPPlanner-seq,classical-domains,miconic,s13-0,,TIMEOUT,,,,0.315,,1800.663,233.38,Hit the task time limit.,1800,8192,classical-domains:miconic:s13-0
classical,PLASPPlanner-seq,classical-domains,miconic,s13-1,,TIMEOUT,,,,0.32,,1800.643,235.59,Hit the task time limit.,1800,8192,classical-domains:miconic:s13-1
classical,PLASPPlanner-seq,classical-domains,miconic,s13-2,,TIMEOUT,,,,0.314,,1800.644,224.77,Hit the task time limit.,1800,8192,classical-domains:miconic:s13-2
classical,PLASPPlanner-seq,classical-domains,miconic,s13-3,,TIMEOUT,,,,0.325,,1800.657,237.91,Hit the task time limit.,1800,8192,classical-domains:miconic:s13-3
classical,PLASPPlanner-seq,classical-domains,miconic,s13-4,,TIMEOUT,,,,0.339,,1800.673,244.46,Hit the task time limit.,1800,8192,classical-domains:miconic:s13-4
classical,PLASPPlanner-seq,classical-domains,miconic,s14-0,,TIMEOUT,,,,0.346,,1800.756,251.98,Hit the task time limit.,1800,8192,classical-domains:miconic:s14-0
classical,PLASPPlanner-seq,classical-domains,miconic,s14-1,,TIMEOUT,,,,0.361,,1800.732,235.11,Hit the task time limit.,1800,8192,classical-domains:miconic:s14-1
classical,PLASPPlanner-seq,classical-domains,miconic,s14-2,,TIMEOUT,,,,0.351,,1800.741,250.66,Hit the task time limit.,1800,8192,classical-domains:miconic:s14-2
classical,PLASPPlanner-seq,classical-domains,miconic,s14-3,,TIMEOUT,,,,0.348,,1800.742,255.44,Hit the task time limit.,1800,8192,classical-domains:miconic:s14-3
classical,PLASPPlanner-seq,classical-domains,miconic,s14-4,,TIMEOUT,,,,0.365,,1800.76,251.95,Hit the task time limit.,1800,8192,classical-domains:miconic:s14-4
classical,PLASPPlanner-seq,classical-domains,miconic,s15-0,,TIMEOUT,,,,0.405,,1800.898,251.52,Hit the task time limit.,1800,8192,classical-domains:miconic:s15-0
classical,PLASPPlanner-seq,classical-domains,miconic,s15-1,,TIMEOUT,,,,0.381,,1800.83,292.96,Hit the task time limit.,1800,8192,classical-domains:miconic:s15-1
classical,PLASPPlanner-seq,classical-domains,miconic,s15-2,,TIMEOUT,,,,0.378,,1800.827,256.93,Hit the task time limit.,1800,8192,classical-domains:miconic:s15-2
classical,PLASPPlanner-seq,classical-domains,miconic,s15-3,,TIMEOUT,,,,0.376,,1800.84,250.81,Hit the task time limit.,1800,8192,classical-domains:miconic:s15-3
classical,PLASPPlanner-seq,classical-domains,miconic,s15-4,,TIMEOUT,,,,0.376,,1800.838,238.7,Hit the task time limit.,1800,8192,classical-domains:miconic:s15-4
classical,PLASPPlanner-seq,classical-domains,miconic,s16-0,,TIMEOUT,,,,0.421,,1800.924,265.36,Hit the task time limit.,1800,8192,classical-domains:miconic:s16-0
classical,PLASPPlanner-seq,classical-domains,miconic,s16-1,,TIMEOUT,,,,0.408,,1800.941,245.04,Hit the task time limit.,1800,8192,classical-domains:miconic:s16-1
classical,PLASPPlanner-seq,classical-domains,miconic,s16-2,,TIMEOUT,,,,0.402,,1800.939,264.7,Hit the task time limit.,1800,8192,classical-domains:miconic:s16-2
classical,PLASPPlanner-seq,classical-domains,miconic,s16-3,,TIMEOUT,,,,0.407,,1800.948,278.6,Hit the task time limit.,1800,8192,classical-domains:miconic:s16-3
classical,PLASPPlanner-seq,classical-domains,miconic,s16-4,,TIMEOUT,,,,0.403,,1800.935,246.54,Hit the task time limit.,1800,8192,classical-domains:miconic:s16-4
classical,PLASPPlanner-seq,classical-domains,miconic,s17-0,,TIMEOUT,,,,0.446,,1801.041,273.43,Hit the task time limit.,1800,8192,classical-domains:miconic:s17-0
classical,PLASPPlanner-seq,classical-domains,miconic,s17-1,,TIMEOUT,,,,0.446,,1801.047,289.36,Hit the task time limit.,1800,8192,classical-domains:miconic:s17-1
classical,PLASPPlanner-seq,classical-domains,miconic,s17-2,,TIMEOUT,,,,0.437,,1801.058,249.95,Hit the task time limit.,1800,8192,classical-domains:miconic:s17-2
classical,PLASPPlanner-seq,classical-domains,miconic,s17-3,,TIMEOUT,,,,0.441,,1801.052,295.45,Hit the task time limit.,1800,8192,classical-domains:miconic:s17-3
classical,PLASPPlanner-seq,classical-domains,miconic,s17-4,,TIMEOUT,,,,0.445,,1801.041,260.94,Hit the task time limit.,1800,8192,classical-domains:miconic:s17-4
classical,PLASPPlanner-seq,classical-domains,miconic,s18-0,,TIMEOUT,,,,0.47,,1801.126,216.2,Hit the task time limit.,1800,8192,classical-domains:miconic:s18-0
classical,PLASPPlanner-seq,classical-domains,miconic,s18-1,,TIMEOUT,,,,0.484,,1801.161,264.17,Hit the task time limit.,1800,8192,classical-domains:miconic:s18-1
classical,PLASPPlanner-seq,classical-domains,miconic,s18-2,,TIMEOUT,,,,0.472,,1801.149,260.74,Hit the task time limit.,1800,8192,classical-domains:miconic:s18-2
classical,PLASPPlanner-seq,classical-domains,miconic,s18-3,,TIMEOUT,,,,0.47,,1801.151,282.95,Hit the task time limit.,1800,8192,classical-domains:miconic:s18-3
classical,PLASPPlanner-seq,classical-domains,miconic,s18-4,,TIMEOUT,,,,0.477,,1801.151,288.54,Hit the task time limit.,1800,8192,classical-domains:miconic:s18-4
classical,PLASPPlanner-seq,classical-domains,miconic,s19-0,,TIMEOUT,,,,0.519,,1801.428,305.81,Hit the task time limit.,1800,8192,classical-domains:miconic:s19-0
classical,PLASPPlanner-seq,classical-domains,miconic,s19-1,,TIMEOUT,,,,0.516,,1801.424,307.98,Hit the task time limit.,1800,8192,classical-domains:miconic:s19-1
classical,PLASPPlanner-seq,classical-domains,miconic,s19-2,,TIMEOUT,,,,0.518,,1801.427,291.88,Hit the task time limit.,1800,8192,classical-domains:miconic:s19-2
classical,PLASPPlanner-seq,classical-domains,miconic,s19-3,,TIMEOUT,,,,0.536,,1801.428,392.09,Hit the task time limit.,1800,8192,classical-domains:miconic:s19-3
classical,PLASPPlanner-seq,classical-domains,miconic,s19-4,,TIMEOUT,,,,0.513,,1801.413,286.58,Hit the task time limit.,1800,8192,classical-domains:miconic:s19-4
classical,PLASPPlanner-seq,classical-domains,miconic,s2-0,,SOLVED,True,7,,0.064,0.082,1.5,124.0,,1800,8192,classical-domains:miconic:s2-0
classical,PLASPPlanner-seq,classical-domains,miconic,s2-1,,SOLVED,True,7,,0.06,0.078,1.38,122.0,,1800,8192,classical-domains:miconic:s2-1
classical,PLASPPlanner-seq,classical-domains,miconic,s2-2,,SOLVED,True,7,,0.064,0.085,1.479,124.0,,1800,8192,classical-domains:miconic:s2-2
classical,PLASPPlanner-seq,classical-domains,miconic,s2-3,,SOLVED,True,7,,0.061,0.078,1.408,124.0,,1800,8192,classical-domains:miconic:s2-3
classical,PLASPPlanner-seq,classical-domains,miconic,s2-4,,SOLVED,True,7,,0.058,0.079,1.466,124.0,,1800,8192,classical-domains:miconic:s2-4
classical,PLASPPlanner-seq,classical-domains,miconic,s20-0,,TIMEOUT,,,,0.556,,1801.554,304.09,Hit the task time limit.,1800,8192,classical-domains:miconic:s20-0
classical,PLASPPlanner-seq,classical-domains,miconic,s20-1,,TIMEOUT,,,,0.556,,1801.55,309.66,Hit the task time limit.,1800,8192,classical-domains:miconic:s20-1
classical,PLASPPlanner-seq,classical-domains,miconic,s20-2,,TIMEOUT,,,,0.564,,1801.569,314.29,Hit the task time limit.,1800,8192,classical-domains:miconic:s20-2
classical,PLASPPlanner-seq,classical-domains,miconic,s20-3,,TIMEOUT,,,,0.56,,1801.574,324.9,Hit the task time limit.,1800,8192,classical-domains:miconic:s20-3
classical,PLASPPlanner-seq,classical-domains,miconic,s20-4,,TIMEOUT,,,,0.603,,1801.578,294.83,Hit the task time limit.,1800,8192,classical-domains:miconic:s20-4
classical,PLASPPlanner-seq,classical-domains,miconic,s21-0,,TIMEOUT,,,,0.598,,1801.714,330.99,Hit the task time limit.,1800,8192,classical-domains:miconic:s21-0
classical,PLASPPlanner-seq,classical-domains,miconic,s21-1,,TIMEOUT,,,,0.644,,1801.726,356.35,Hit the task time limit.,1800,8192,classical-domains:miconic:s21-1
classical,PLASPPlanner-seq,classical-domains,miconic,s21-2,,TIMEOUT,,,,0.604,,1801.709,296.14,Hit the task time limit.,1800,8192,classical-domains:miconic:s21-2
classical,PLASPPlanner-seq,classical-domains,miconic,s21-3,,TIMEOUT,,,,0.611,,1801.732,305.7,Hit the task time limit.,1800,8192,classical-domains:miconic:s21-3
classical,PLASPPlanner-seq,classical-domains,miconic,s21-4,,TIMEOUT,,,,0.621,,1801.708,300.88,Hit the task time limit.,1800,8192,classical-domains:miconic:s21-4
classical,PLASPPlanner-seq,classical-domains,miconic,s22-0,,TIMEOUT,,,,0.766,,1801.746,314.5,Hit the task time limit.,1800,8192,classical-domains:miconic:s22-0
classical,PLASPPlanner-seq,classical-domains,miconic,s22-1,,TIMEOUT,,,,0.783,,1801.741,314.04,Hit the task time limit.,1800,8192,classical-domains:miconic:s22-1
classical,PLASPPlanner-seq,classical-domains,miconic,s22-2,,TIMEOUT,,,,0.754,,1801.73,317.79,Hit the task time limit.,1800,8192,classical-domains:miconic:s22-2
classical,PLASPPlanner-seq,classical-domains,miconic,s22-3,,TIMEOUT,,,,0.719,,1801.851,308.23,Hit the task time limit.,1800,8192,classical-domains:miconic:s22-3
classical,PLASPPlanner-seq,classical-domains,miconic,s22-4,,TIMEOUT,,,,0.683,,1801.738,316.46,Hit the task time limit.,1800,8192,classical-domains:miconic:s22-4
classical,PLASPPlanner-seq,classical-domains,miconic,s23-0,,TIMEOUT,,,,0.688,,1801.913,352.85,Hit the task time limit.,1800,8192,classical-domains:miconic:s23-0
classical,PLASPPlanner-seq,classical-domains,miconic,s23-1,,TIMEOUT,,,,0.716,,1801.889,307.07,Hit the task time limit.,1800,8192,classical-domains:miconic:s23-1
classical,PLASPPlanner-seq,classical-domains,miconic,s23-2,,TIMEOUT,,,,0.705,,1801.981,363.13,Hit the task time limit.,1800,8192,classical-domains:miconic:s23-2
classical,PLASPPlanner-seq,classical-domains,miconic,s23-3,,TIMEOUT,,,,0.704,,1801.924,323.3,Hit the task time limit.,1800,8192,classical-domains:miconic:s23-3
classical,PLASPPlanner-seq,classical-domains,miconic,s23-4,,TIMEOUT,,,,0.694,,1801.898,320.38,Hit the task time limit.,1800,8192,classical-domains:miconic:s23-4
classical,PLASPPlanner-seq,classical-domains,miconic,s24-0,,TIMEOUT,,,,0.759,,1802.102,397.25,Hit the task time limit.,1800,8192,classical-domains:miconic:s24-0
classical,PLASPPlanner-seq,classical-domains,miconic,s24-1,,TIMEOUT,,,,0.777,,1802.059,338.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s24-1
classical,PLASPPlanner-seq,classical-domains,miconic,s24-2,,TIMEOUT,,,,0.746,,1802.116,345.57,Hit the task time limit.,1800,8192,classical-domains:miconic:s24-2
classical,PLASPPlanner-seq,classical-domains,miconic,s24-3,,TIMEOUT,,,,0.783,,1802.064,382.44,Hit the task time limit.,1800,8192,classical-domains:miconic:s24-3
classical,PLASPPlanner-seq,classical-domains,miconic,s24-4,,TIMEOUT,,,,0.753,,1802.066,315.41,Hit the task time limit.,1800,8192,classical-domains:miconic:s24-4
classical,PLASPPlanner-seq,classical-domains,miconic,s25-0,,TIMEOUT,,,,0.788,,1802.29,336.73,Hit the task time limit.,1800,8192,classical-domains:miconic:s25-0
classical,PLASPPlanner-seq,classical-domains,miconic,s25-1,,TIMEOUT,,,,0.786,,1802.278,370.4,Hit the task time limit.,1800,8192,classical-domains:miconic:s25-1
classical,PLASPPlanner-seq,classical-domains,miconic,s25-2,,TIMEOUT,,,,0.824,,1802.269,359.92,Hit the task time limit.,1800,8192,classical-domains:miconic:s25-2
classical,PLASPPlanner-seq,classical-domains,miconic,s25-3,,TIMEOUT,,,,0.798,,1802.282,367.82,Hit the task time limit.,1800,8192,classical-domains:miconic:s25-3
classical,PLASPPlanner-seq,classical-domains,miconic,s25-4,,TIMEOUT,,,,0.832,,1802.274,343.16,Hit the task time limit.,1800,8192,classical-domains:miconic:s25-4
classical,PLASPPlanner-seq,classical-domains,miconic,s26-0,,TIMEOUT,,,,0.87,,1802.585,401.49,Hit the task time limit.,1800,8192,classical-domains:miconic:s26-0
classical,PLASPPlanner-seq,classical-domains,miconic,s26-1,,TIMEOUT,,,,0.842,,1802.632,400.73,Hit the task time limit.,1800,8192,classical-domains:miconic:s26-1
classical,PLASPPlanner-seq,classical-domains,miconic,s26-2,,TIMEOUT,,,,0.853,,1802.593,353.26,Hit the task time limit.,1800,8192,classical-domains:miconic:s26-2
classical,PLASPPlanner-seq,classical-domains,miconic,s26-3,,TIMEOUT,,,,0.857,,1802.624,394.27,Hit the task time limit.,1800,8192,classical-domains:miconic:s26-3
classical,PLASPPlanner-seq,classical-domains,miconic,s26-4,,TIMEOUT,,,,0.864,,1802.667,349.83,Hit the task time limit.,1800,8192,classical-domains:miconic:s26-4
classical,PLASPPlanner-seq,classical-domains,miconic,s27-0,,TIMEOUT,,,,0.896,,1802.816,319.93,Hit the task time limit.,1800,8192,classical-domains:miconic:s27-0
classical,PLASPPlanner-seq,classical-domains,miconic,s27-1,,TIMEOUT,,,,0.925,,1802.806,350.45,Hit the task time limit.,1800,8192,classical-domains:miconic:s27-1
classical,PLASPPlanner-seq,classical-domains,miconic,s27-2,,TIMEOUT,,,,0.842,,1802.812,460.84,Hit the task time limit.,1800,8192,classical-domains:miconic:s27-2
classical,PLASPPlanner-seq,classical-domains,miconic,s27-3,,TIMEOUT,,,,0.923,,1802.827,375.98,Hit the task time limit.,1800,8192,classical-domains:miconic:s27-3
classical,PLASPPlanner-seq,classical-domains,miconic,s27-4,,TIMEOUT,,,,0.909,,1802.864,378.66,Hit the task time limit.,1800,8192,classical-domains:miconic:s27-4
classical,PLASPPlanner-seq,classical-domains,miconic,s28-0,,TIMEOUT,,,,0.972,,1803.031,398.67,Hit the task time limit.,1800,8192,classical-domains:miconic:s28-0
classical,PLASPPlanner-seq,classical-domains,miconic,s28-1,,TIMEOUT,,,,0.963,,1803.04,395.67,Hit the task time limit.,1800,8192,classical-domains:miconic:s28-1
classical,PLASPPlanner-seq,classical-domains,miconic,s28-2,,TIMEOUT,,,,0.973,,1803.033,400.7,Hit the task time limit.,1800,8192,classical-domains:miconic:s28-2
classical,PLASPPlanner-seq,classical-domains,miconic,s28-3,,TIMEOUT,,,,0.955,,1803.056,377.3,Hit the task time limit.,1800,8192,classical-domains:miconic:s28-3
classical,PLASPPlanner-seq,classical-domains,miconic,s28-4,,TIMEOUT,,,,0.964,,1803.01,347.18,Hit the task time limit.,1800,8192,classical-domains:miconic:s28-4
classical,PLASPPlanner-seq,classical-domains,miconic,s29-0,,TIMEOUT,,,,1.025,,1803.231,363.37,Hit the task time limit.,1800,8192,classical-domains:miconic:s29-0
classical,PLASPPlanner-seq,classical-domains,miconic,s29-1,,TIMEOUT,,,,1.031,,1803.28,385.25,Hit the task time limit.,1800,8192,classical-domains:miconic:s29-1
classical,PLASPPlanner-seq,classical-domains,miconic,s29-2,,TIMEOUT,,,,1.05,,1803.268,485.74,Hit the task time limit.,1800,8192,classical-domains:miconic:s29-2
classical,PLASPPlanner-seq,classical-domains,miconic,s29-3,,TIMEOUT,,,,1.043,,1803.288,367.07,Hit the task time limit.,1800,8192,classical-domains:miconic:s29-3
classical,PLASPPlanner-seq,classical-domains,miconic,s29-4,,TIMEOUT,,,,1.054,,1803.195,436.23,Hit the task time limit.,1800,8192,classical-domains:miconic:s29-4
classical,PLASPPlanner-seq,classical-domains,miconic,s3-0,,SOLVED,True,10,,0.064,0.16,1.457,126.0,,1800,8192,classical-domains:miconic:s3-0
classical,PLASPPlanner-seq,classical-domains,miconic,s3-1,,SOLVED,True,11,,0.069,0.185,1.539,126.0,,1800,8192,classical-domains:miconic:s3-1
classical,PLASPPlanner-seq,classical-domains,miconic,s3-2,,SOLVED,True,10,,0.068,0.142,1.505,126.0,,1800,8192,classical-domains:miconic:s3-2
classical,PLASPPlanner-seq,classical-domains,miconic,s3-3,,SOLVED,True,10,,0.065,0.176,1.557,122.0,,1800,8192,classical-domains:miconic:s3-3
classical,PLASPPlanner-seq,classical-domains,miconic,s3-4,,SOLVED,True,10,,0.065,0.142,1.465,126.0,,1800,8192,classical-domains:miconic:s3-4
classical,PLASPPlanner-seq,classical-domains,miconic,s30-0,,TIMEOUT,,,,1.196,,1803.394,394.03,Hit the task time limit.,1800,8192,classical-domains:miconic:s30-0
classical,PLASPPlanner-seq,classical-domains,miconic,s30-1,,TIMEOUT,,,,1.21,,1803.402,419.39,Hit the task time limit.,1800,8192,classical-domains:miconic:s30-1
classical,PLASPPlanner-seq,classical-domains,miconic,s30-2,,TIMEOUT,,,,1.173,,1803.421,416.3,Hit the task time limit.,1800,8192,classical-domains:miconic:s30-2
classical,PLASPPlanner-seq,classical-domains,miconic,s30-3,,TIMEOUT,,,,1.116,,1803.372,428.71,Hit the task time limit.,1800,8192,classical-domains:miconic:s30-3
classical,PLASPPlanner-seq,classical-domains,miconic,s30-4,,TIMEOUT,,,,1.133,,1803.32,434.17,Hit the task time limit.,1800,8192,classical-domains:miconic:s30-4
classical,PLASPPlanner-seq,classical-domains,miconic,s4-0,,SOLVED,True,14,,0.08,4.607,6.026,130.0,,1800,8192,classical-domains:miconic:s4-0
classical,PLASPPlanner-seq,classical-domains,miconic,s4-1,,SOLVED,True,13,,0.074,1.665,2.978,130.0,,1800,8192,classical-domains:miconic:s4-1
classical,PLASPPlanner-seq,classical-domains,miconic,s4-2,,SOLVED,True,15,,0.073,5.57,6.914,132.0,,1800,8192,classical-domains:miconic:s4-2
classical,PLASPPlanner-seq,classical-domains,miconic,s4-3,,SOLVED,True,15,,0.072,6.331,7.654,132.0,,1800,8192,classical-domains:miconic:s4-3
classical,PLASPPlanner-seq,classical-domains,miconic,s4-4,,SOLVED,True,15,,0.073,5.992,7.313,132.0,,1800,8192,classical-domains:miconic:s4-4
classical,PLASPPlanner-seq,classical-domains,miconic,s5-0,,SOLVED,True,17,,0.086,61.321,62.636,142.0,,1800,8192,classical-domains:miconic:s5-0
classical,PLASPPlanner-seq,classical-domains,miconic,s5-1,,SOLVED,True,17,,0.092,65.883,67.255,142.0,,1800,8192,classical-domains:miconic:s5-1
classical,PLASPPlanner-seq,classical-domains,miconic,s5-2,,SOLVED,True,15,,0.086,6.874,8.19,134.0,,1800,8192,classical-domains:miconic:s5-2
classical,PLASPPlanner-seq,classical-domains,miconic,s5-3,,SOLVED,True,17,,0.095,58.984,60.406,142.0,,1800,8192,classical-domains:miconic:s5-3
classical,PLASPPlanner-seq,classical-domains,miconic,s5-4,,SOLVED,True,18,,0.092,105.742,107.106,144.0,,1800,8192,classical-domains:miconic:s5-4
classical,PLASPPlanner-seq,classical-domains,miconic,s6-0,,SOLVED,True,19,,0.099,688.122,689.607,166.0,,1800,8192,classical-domains:miconic:s6-0
classical,PLASPPlanner-seq,classical-domains,miconic,s6-1,,SOLVED,True,19,,0.111,992.419,994.072,166.0,,1800,8192,classical-domains:miconic:s6-1
classical,PLASPPlanner-seq,classical-domains,miconic,s6-2,,SOLVED,True,20,,0.121,1125.628,1127.217,170.0,,1800,8192,classical-domains:miconic:s6-2
classical,PLASPPlanner-seq,classical-domains,miconic,s6-3,,SOLVED,True,20,,0.105,977.368,978.904,170.0,,1800,8192,classical-domains:miconic:s6-3
classical,PLASPPlanner-seq,classical-domains,miconic,s6-4,,SOLVED,True,21,,0.099,1360.977,1362.416,176.0,,1800,8192,classical-domains:miconic:s6-4
classical,PLASPPlanner-seq,classical-domains,miconic,s7-0,,TIMEOUT,,,,0.107,,1800.332,180.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s7-0
classical,PLASPPlanner-seq,classical-domains,miconic,s7-1,,TIMEOUT,,,,0.11,,1800.348,186.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s7-1
classical,PLASPPlanner-seq,classical-domains,miconic,s7-2,,TIMEOUT,,,,0.108,,1800.332,182.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s7-2
classical,PLASPPlanner-seq,classical-domains,miconic,s7-3,,TIMEOUT,,,,0.108,,1800.326,180.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s7-3
classical,PLASPPlanner-seq,classical-domains,miconic,s7-4,,TIMEOUT,,,,0.115,,1800.335,180.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s7-4
classical,PLASPPlanner-seq,classical-domains,miconic,s8-0,,TIMEOUT,,,,0.21,,1800.303,188.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s8-0
classical,PLASPPlanner-seq,classical-domains,miconic,s8-1,,TIMEOUT,,,,0.215,,1800.32,192.56,Hit the task time limit.,1800,8192,classical-domains:miconic:s8-1
classical,PLASPPlanner-seq,classical-domains,miconic,s8-2,,TIMEOUT,,,,0.23,,1800.31,194.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s8-2
classical,PLASPPlanner-seq,classical-domains,miconic,s8-3,,TIMEOUT,,,,0.211,,1800.301,188.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s8-3
classical,PLASPPlanner-seq,classical-domains,miconic,s8-4,,TIMEOUT,,,,0.214,,1800.317,188.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s8-4
classical,PLASPPlanner-seq,classical-domains,miconic,s9-0,,TIMEOUT,,,,0.244,,1800.368,201.9,Hit the task time limit.,1800,8192,classical-domains:miconic:s9-0
classical,PLASPPlanner-seq,classical-domains,miconic,s9-1,,TIMEOUT,,,,0.232,,1800.365,204.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s9-1
classical,PLASPPlanner-seq,classical-domains,miconic,s9-2,,TIMEOUT,,,,0.224,,1800.356,196.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s9-2
classical,PLASPPlanner-seq,classical-domains,miconic,s9-3,,TIMEOUT,,,,0.225,,1800.353,194.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s9-3
classical,PLASPPlanner-seq,classical-domains,miconic,s9-4,,TIMEOUT,,,,0.232,,1800.374,200.0,Hit the task time limit.,1800,8192,classical-domains:miconic:s9-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f1-0,,SOLVED,True,4,,0.114,0.074,1.371,126.0,,1800,8192,classical-domains:miconic-fulladl:f1-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f1-1,,SOLVED,True,3,,0.113,0.071,1.373,126.0,,1800,8192,classical-domains:miconic-fulladl:f1-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f1-2,,SOLVED,True,4,,0.119,0.074,1.419,122.0,,1800,8192,classical-domains:miconic-fulladl:f1-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f1-3,,SOLVED,True,4,,0.118,0.073,1.41,124.0,,1800,8192,classical-domains:miconic-fulladl:f1-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f1-4,,SOLVED,True,4,,0.113,0.076,1.38,126.0,,1800,8192,classical-domains:miconic-fulladl:f1-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f10-0,,TIMEOUT,,,,0.311,,1800.313,384.66,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f10-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f10-1,,TIMEOUT,,,,0.305,,1800.296,347.88,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f10-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f10-2,,TIMEOUT,,,,0.32,,1806.431,7470.86,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f10-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f10-3,,TIMEOUT,,,,0.259,,1800.393,383.03,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f10-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f10-4,,TIMEOUT,,,,0.261,,1800.359,342.3,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f10-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f11-0,,TIMEOUT,,,,0.287,,1800.381,392.53,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f11-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f11-1,,TIMEOUT,,,,0.313,,1800.424,387.64,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f11-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f11-2,,TIMEOUT,,,,0.306,,1800.424,391.85,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f11-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f11-3,,TIMEOUT,,,,0.311,,1800.474,404.83,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f11-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f11-4,,TIMEOUT,,,,0.314,,1800.495,399.98,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f11-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f12-0,,TIMEOUT,,,,0.335,,1800.587,447.22,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f12-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f12-1,,TIMEOUT,,,,0.33,,1800.572,457.57,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f12-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f12-2,,TIMEOUT,,,,0.324,,1800.597,456.44,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f12-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f12-3,,TIMEOUT,,,,0.322,,1800.599,470.67,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f12-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f12-4,,TIMEOUT,,,,0.331,,1800.569,456.06,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f12-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f13-0,,TIMEOUT,,,,0.356,,1800.673,511.71,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f13-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f13-1,,TIMEOUT,,,,0.353,,1800.699,513.87,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f13-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f13-2,,TIMEOUT,,,,0.358,,1800.687,537.47,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f13-2
